corpus,music,position,r-word
JOBIM,33,2,ejjjjb
JOBIM,33,3,evvb
JOBIM,33,4,evb
JOBIM,33,5,ejjjjb
JOBIM,33,6,ejjb
JOBIM,33,7,ejb
JOBIM,33,8,ejbb
JOBIM,33,9,ejjjjb
JOBIM,33,10,ejjb
JOBIM,33,11,ejjjjjb
JOBIM,33,12,ejb
JOBIM,33,13,ejb
JOBIM,33,14,ejb
JOBIM,33,15,rjb
JOBIM,33,16,ejjjjb
JOBIM,33,17,ejb
JOBIM,33,18,ejb
JOBIM,33,19,ejb
JOBIM,33,20,ejjjb
JOBIM,33,21,ejjb
JOBIM,33,22,ejjebb
JOBIM,33,23,ejjb
JOBIM,33,24,ejjb
JOBIM,33,25,ejb
JOBIM,33,26,ejjjjjjb
JOBIM,33,27,ejjjjjb
JOBIM,33,28,ejjjbejjbb
JOBIM,34,1,cacac
JOBIM,34,2,ussb
JOBIM,34,3,nssb
JOBIM,34,4,cacac
JOBIM,34,5,ussb
JOBIM,34,6,nssb
JOBIM,34,7,uvb
JOBIM,34,8,ubub
JOBIM,35,1,baann
JOBIM,35,2,uuu
JOBIM,35,3,pnn
JOBIM,35,4,baann
JOBIM,35,5,uuu
JOBIM,35,6,uuu
JOBIM,35,7,baann
JOBIM,35,8,nn
JOBIM,35,9,nnn
JOBIM,36,1,baaaejjjb
JOBIM,36,2,ejjjbb
JOBIM,36,3,ejjjjb
JOBIM,36,4,ejb
JOBIM,36,5,baaaejjjb
JOBIM,36,6,ejjjbb
JOBIM,36,7,ejjjjb
JOBIM,36,8,ejb
JOBIM,36,9,bejb
JOBIM,36,10,ejb
JOBIM,36,11,fdkdb
JOBIM,36,12,ejjjbaabaab
JOBIM,36,13,baabaab
JOBIM,37,1,baan
JOBIM,37,2,ossb
JOBIM,37,3,ss
JOBIM,37,4,baan
JOBIM,37,5,ossbst
JOBIM,37,6,gaan
JOBIM,37,7,ossb
JOBIM,37,8,ss
JOBIM,37,9,baan
JOBIM,37,10,oss
JOBIM,37,11,sr
JOBIM,37,12,os
JOBIM,37,13,gn
JOBIM,37,14,nssb
JOBIM,37,15,pnn
JOBIM,38,1,n
JOBIM,38,2,pstn
JOBIM,38,3,pstn
JOBIM,38,4,psb
JOBIM,38,5,pn
JOBIM,38,6,gtsb
JOBIM,38,7,pn
JOBIM,38,8,psjob
JOBIM,38,9,psb
JOBIM,38,10,pn
JOBIM,38,11,gtsb
JOBIM,38,12,pn
JOBIM,38,13,nsb
JOBIM,38,14,pn
JOBIM,38,15,gsj
JOBIM,38,16,nb
JOBIM,38,17,npsb
JOBIM,38,18,pn
JOBIM,38,19,psb
JOBIM,38,20,pn
JOBIM,38,21,nsb
JOBIM,38,22,pn
JOBIM,38,23,n
JOBIM,38,24,n
JOBIM,39,1,r
JOBIM,39,2,uc
JOBIM,39,3,r
JOBIM,39,4,un
JOBIM,39,5,babaun
JOBIM,39,6,un
JOBIM,39,7,bg
JOBIM,39,8,un
JOBIM,39,9,bg
JOBIM,39,10,un
JOBIM,39,11,r
JOBIM,39,12,oj
JOBIM,39,13,r
JOBIM,39,14,un
JOBIM,39,15,or
JOBIM,39,16,or
JOBIM,39,17,sb
JOBIM,39,18,nnn
JOBIM,39,19,bg
JOBIM,39,20,jbn
JOBIM,39,21,jbn
JOBIM,39,22,naab
JOBIM,39,23,r
JOBIM,39,24,oj
JOBIM,39,25,r
JOBIM,39,26,un
JOBIM,39,27,jaob
JOBIM,39,28,jbn
JOBIM,39,29,jbr
JOBIM,39,30,jbn
JOBIM,39,31,jbn
JOBIM,39,32,jbn
JOBIM,39,33,najbn
JOBIM,39,34,jbn
JOBIM,40,1,ntng
JOBIM,40,2,ntn
JOBIM,40,3,ntn
JOBIM,40,4,ntn
JOBIM,40,5,ntng
JOBIM,40,6,gtn
JOBIM,40,7,ntnc
JOBIM,40,8,gnpn
JOBIM,40,9,vvb
JOBIM,40,10,uvl
JOBIM,40,11,ul
JOBIM,40,12,vvb
JOBIM,40,13,uvl
JOBIM,40,14,ul
JOBIM,40,15,ntng
JOBIM,40,16,ntn
JOBIM,40,17,ntn
JOBIM,40,18,ntn
JOBIM,40,19,ntnng
JOBIM,40,20,gtn
JOBIM,40,21,ntnc
JOBIM,40,22,gjpn
JOBIM,41,1,bnanaab
JOBIM,41,2,gaetnaab
JOBIM,41,3,naetnaab
JOBIM,41,4,rth
JOBIM,41,5,rtc
JOBIM,41,6,bnan
JOBIM,41,7,pn
JOBIM,41,8,etnaab
JOBIM,41,9,rnn
JOBIM,41,10,rnn
JOBIM,41,11,rnn
JOBIM,41,12,rtm
JOBIM,41,13,rtm
JOBIM,41,14,uv
JOBIM,41,15,uvb
JOBIM,41,16,babab
JOBIM,42,1,bafdb
JOBIM,42,2,fdb
JOBIM,42,3,fdb
JOBIM,42,4,bafdb
JOBIM,42,5,fdb
JOBIM,42,6,kdkdb
JOBIM,42,7,kdkdb
JOBIM,42,8,fdkdkdkdb
JOBIM,42,9,fdb
JOBIM,42,10,fdb
JOBIM,42,11,ebafdb
JOBIM,42,12,fdb
JOBIM,42,13,kdkdb
JOBIM,42,14,kdkdb
JOBIM,42,15,kdkdkdkdb
JOBIM,43,1,gtc
JOBIM,43,2,gt
JOBIM,43,3,nr
JOBIM,43,4,gtc
JOBIM,43,5,gtg
JOBIM,43,6,rc
JOBIM,43,7,gnn
JOBIM,43,8,r
JOBIM,43,9,r
JOBIM,43,10,prr
JOBIM,43,11,gtc
JOBIM,43,12,gtc
JOBIM,43,13,nn
JOBIM,43,14,gtc
JOBIM,43,15,gtn
JOBIM,43,16,glc
JOBIM,43,17,gln
JOBIM,43,18,glc
JOBIM,43,19,gln
JOBIM,43,20,glc
JOBIM,43,21,gln
JOBIM,43,22,glc
JOBIM,43,23,gln
JOBIM,44,1,gaabn
JOBIM,44,2,bn
JOBIM,44,3,bn
JOBIM,44,4,bn
JOBIM,44,5,bn
JOBIM,44,6,bn
JOBIM,44,7,lrjn
JOBIM,44,8,grjn
JOBIM,44,9,grjn
JOBIM,44,10,grjn
JOBIM,44,11,grjn
JOBIM,44,12,grjn
JOBIM,44,13,grjn
JOBIM,44,14,grjn
JOBIM,44,15,grb
JOBIM,44,16,lrjn
JOBIM,44,17,grjn
JOBIM,44,18,grjn
JOBIM,44,19,grjn
JOBIM,44,20,grjn
JOBIM,44,21,grjn
JOBIM,44,22,grjn
JOBIM,44,23,grjn
JOBIM,44,24,grjn
JOBIM,45,1,sj
JOBIM,45,2,sb
JOBIM,45,3,ssssb
JOBIM,45,4,sbob
JOBIM,45,5,sj
JOBIM,45,6,sb
JOBIM,45,7,sj
JOBIM,45,8,sb
JOBIM,45,9,ssssb
JOBIM,45,10,kdbob
JOBIM,45,11,pkdb
JOBIM,45,12,osb
JOBIM,45,13,ejkdb
JOBIM,45,14,okdj
JOBIM,45,15,psb
JOBIM,46,1,h
JOBIM,46,2,pvu
JOBIM,46,3,gvc
JOBIM,46,4,gvc
JOBIM,46,5,gvc
JOBIM,46,6,grbeb
JOBIM,46,7,eh
JOBIM,46,8,pvu
JOBIM,46,9,gvc
JOBIM,46,10,gvc
JOBIM,46,11,gv
JOBIM,46,12,uuc
JOBIM,46,13,prrh
JOBIM,46,14,prrb
JOBIM,46,15,plvh
JOBIM,46,16,prrb
JOBIM,46,17,gbh
JOBIM,46,18,pvu
JOBIM,46,19,gvc
JOBIM,46,20,gvc
JOBIM,46,21,gv
JOBIM,46,22,gv
JOBIM,46,23,gvc
JOBIM,46,24,gv
JOBIM,46,25,grb
JOBIM,46,26,esb
JOBIM,47,1,gntn
JOBIM,47,2,gntn
JOBIM,47,3,grn
JOBIM,47,4,nur
JOBIM,47,5,nu
JOBIM,47,6,v
JOBIM,47,7,gu
JOBIM,47,8,eu
JOBIM,47,9,gntn
JOBIM,47,10,gntn
JOBIM,47,11,urn
JOBIM,47,12,epr
JOBIM,47,13,gntn
JOBIM,48,1,vu
JOBIM,48,2,uu
JOBIM,48,3,vv
JOBIM,48,4,uu
JOBIM,48,5,vvg
JOBIM,48,6,lt
JOBIM,48,7,uv
JOBIM,48,8,gsbeb
JOBIM,48,9,vu
JOBIM,48,10,uu
JOBIM,48,11,vu
JOBIM,48,12,uu
JOBIM,48,13,vvg
JOBIM,48,14,lt
JOBIM,48,15,v
JOBIM,48,16,njb
JOBIM,49,1,gr
JOBIM,49,2,pv
JOBIM,49,3,pv
JOBIM,49,4,gr
JOBIM,49,5,pv
JOBIM,49,6,vu
JOBIM,49,7,pvu
JOBIM,49,8,vuc
JOBIM,49,9,gngg
JOBIM,49,10,gr
JOBIM,49,11,pv
JOBIM,49,12,pv
JOBIM,49,13,gr
JOBIM,49,14,pv
JOBIM,49,15,vu
JOBIM,49,16,pvu
JOBIM,49,17,svu
JOBIM,49,18,nn
JOBIM,49,19,vuu
JOBIM,49,20,v
JOBIM,50,1,ub
JOBIM,50,2,gvr
JOBIM,50,3,pnnj
JOBIM,50,4,pn
JOBIM,50,5,uru
JOBIM,50,6,uvrc
JOBIM,50,7,bsbsl
JOBIM,50,8,bubsl
JOBIM,50,9,uh
JOBIM,50,10,gvr
JOBIM,50,11,pnnj
JOBIM,50,12,pn
JOBIM,50,13,uru
JOBIM,50,14,uvrc
LINS,01,1,i
LINS,01,2,ossb
LINS,01,3,ossi
LINS,01,4,s
LINS,01,5,s
LINS,01,6,jbb
LINS,01,7,jbb
LINS,01,8,jjbb
LINS,01,9,jjbb
LINS,01,10,ejbb
LINS,01,11,jbbeb
LINS,01,12,ossi
LINS,01,13,ossi
LINS,01,14,s
LINS,01,15,s
LINS,01,16,saaab
LINS,01,17,jbb
LINS,01,18,jbb
LINS,01,19,jjbb
LINS,01,20,jjbb
LINS,01,21,ejbb
LINS,01,22,jbbeb
LINS,01,23,ossi
LINS,01,24,ossb
LINS,01,25,ossi
LINS,01,26,s
LINS,01,27,s
LINS,01,28,sb
LINS,02,1,gtpc
LINS,02,2,jjjc
LINS,02,3,jjjc
LINS,02,4,jjjc
LINS,02,5,jjjc
LINS,02,6,jtpeeb
LINS,02,7,jaab
LINS,02,8,fdkdb
LINS,02,9,j
LINS,02,10,fdkdb
LINS,02,11,gtpc
LINS,02,12,jjjp
LINS,02,13,pppp
LINS,02,14,pppp
LINS,02,15,pppe
LINS,02,16,pppeeb
LINS,02,17,ebbabb
LINS,03,1,ossj
LINS,03,2,pppe
LINS,03,3,ossj
LINS,03,4,pppe
LINS,03,5,fsssssb
LINS,03,6,gst
LINS,03,7,gt
LINS,03,8,fsssssb
LINS,03,9,gstbgt
LINS,04,1,bjeb
LINS,04,2,ejbjeb
LINS,04,3,ejbjeb
LINS,04,4,ejbjeb
LINS,04,5,dkdb
LINS,04,6,kdbb
LINS,04,7,ekdkdbe
LINS,04,8,esssj
LINS,04,9,jjjb
LINS,04,10,ejbjeb
LINS,04,11,ejbjeb
LINS,04,12,ejbjeb
LINS,04,13,bjeb
LINS,04,14,bb
LINS,04,15,eeee
LINS,04,16,bb
LINS,04,17,bb
LINS,04,18,bb
LINS,04,19,bbabb
LINS,04,20,ejbjeb
LINS,04,21,ejbjeb
LINS,04,22,ejbjeb
LINS,05,1,obb
LINS,05,2,ojjb
LINS,05,3,obb
LINS,05,4,ojjb
LINS,05,5,obb
LINS,05,6,ebbb
LINS,05,7,sb
LINS,05,8,sbbbbb
LINS,05,9,sbbbbb
LINS,05,10,sjejjj
LINS,05,11,ejjb
LINS,05,12,kdvb
LINS,05,13,ekdvb
LINS,05,14,ebphlj
LINS,05,15,ebphlj
LINS,05,16,ebphlj
LINS,06,1,jjbj
LINS,06,2,ejbj
LINS,06,3,eee
LINS,06,4,jjbj
LINS,06,5,ejbj
LINS,06,6,eeeb
LINS,06,7,jjbj
LINS,06,8,ejbjabae
LINS,06,9,jjbj
LINS,06,10,fdkdb
LINS,06,11,ebb
LINS,06,12,ejjjjbb
LINS,06,13,ebb
LINS,06,14,ejjjjbb
LINS,07,1,ptmc
LINS,07,2,gtqc
LINS,07,3,pjjejc
LINS,07,4,ptmc
LINS,07,5,tmc
LINS,07,6,pjjejc
LINS,07,7,ptmc
LINS,07,8,ptmh
LINS,07,9,gtmestm
LINS,07,10,ptppp
LINS,07,11,ptmeeb
LINS,07,12,ptmc
LINS,07,13,ptmc
LINS,07,14,gtppp
LINS,07,15,pttc
LINS,07,16,ptmc
LINS,07,17,ptppp
LINS,07,18,pcb
LINS,08,1,kdb
LINS,08,2,ekdjjkdb
LINS,08,3,kdb
LINS,08,4,ekdkdkdb
LINS,08,5,kdb
LINS,08,6,jkdbjkdb
LINS,08,7,kdb
LINS,08,8,jkdjjbkdb
LINS,08,9,ekdbjkdb
LINS,08,10,kdb
LINS,08,11,ekdkdkdb
LINS,08,12,kdb
LINS,08,13,jkdbjkdb
LINS,08,14,kdb
LINS,08,15,jkdjjb
LINS,08,16,jbjeb
LINS,08,17,kdbj
LINS,08,18,ebjeb
LINS,08,19,jjbj
LINS,09,1,sb
LINS,09,2,kdb
LINS,09,3,kdb
LINS,09,4,kdb
LINS,09,5,kdb
LINS,09,6,kdb
LINS,09,7,kdb
LINS,09,8,kdb
LINS,09,9,kdb
LINS,09,10,kdb
LINS,09,11,kdb
LINS,09,12,kdb
LINS,09,13,kdb
LINS,09,14,kdbekdb
LINS,09,15,kdb
LINS,09,16,kdb
LINS,09,17,kdb
LINS,09,18,kdb
LINS,09,19,kdb
LINS,09,20,kdb
LINS,09,21,kdb
LINS,09,22,kdb
LINS,09,23,ebb
LINS,09,24,ebb
LINS,09,25,ebb
LINS,09,26,ebb
LINS,10,1,elelebb
LINS,10,2,elelebb
LINS,10,3,elelebb
LINS,10,4,ebeleb
LINS,10,5,elelebb
LINS,10,6,eleleb
LINS,10,7,elelebb
LINS,10,8,ebbleb
LINS,10,9,elelebb
LINS,10,10,elelebb
LINS,10,11,elelebab
LINS,10,12,fdleb
LINS,10,13,lelebb
LINS,10,14,lelebab
LINS,10,15,fdleb
LINS,10,16,lelebb
LINS,10,17,lelebablelebab
LINS,10,18,lelebleleb
LINS,11,1,fsbb
LINS,11,2,fsbb
LINS,11,3,fsb
LINS,11,4,fsbb
LINS,11,5,fsbb
LINS,11,6,jjb
LINS,11,7,osbb
LINS,11,8,osbb
LINS,11,9,osbb
LINS,11,10,osbb
LINS,11,11,osb
LINS,11,12,obobb
LINS,11,13,osbb
LINS,11,14,osbb
LINS,11,15,osbbosbb
LINS,11,16,osb
LINS,11,17,okdb
LINS,11,18,okdb
LINS,11,19,okdb
LINS,12,1,jkdkdbaabbb
LINS,12,2,jkdkdbaabb
LINS,12,3,jbdkdbaabbb
LINS,12,4,jkdkdbaabbb
LINS,12,5,ekdb
LINS,12,6,ekdb
LINS,12,7,fdkdkdkdb
LINS,12,8,jkdkdbaabbb
LINS,12,9,jkdkdbaabbb
LINS,12,10,jkdkdbaabbb
LINS,12,11,jkdkdb
LINS,12,12,jkdkdb
LINS,12,13,jkdkdbaabb
LINS,12,14,jkdkdbaabb
LINS,13,1,eokdkdbb
LINS,13,2,eokdkdbb
LINS,13,3,kdkdkdbb
LINS,13,4,jjjb
LINS,13,5,eokdkdbb
LINS,13,6,ejkdkdj
LINS,13,7,ekdkokdbb
LINS,13,8,ejjjb
LINS,14,1,ejbb
LINS,14,2,ekdbjae
LINS,14,3,ekdjae
LINS,14,4,ekdbjae
LINS,14,5,kdajae
LINS,14,6,kdajae
LINS,14,7,ebebeb
LINS,14,8,ebekdbebe
LINS,14,9,ebjaj
LINS,14,10,jajabfdb
LINS,14,11,bbjajae
LINS,14,12,bjajae
LINS,14,13,bjajaeaeb
LINS,15,1,sstab
LINS,15,2,sstab
LINS,15,3,fsbb
LINS,15,4,fsbb
LINS,15,5,osbb
LINS,15,6,osbb
LINS,15,7,ossab
LINS,15,8,fssb
LINS,15,9,fssob
LINS,15,10,ssd
LINS,15,11,fsk
LINS,15,12,ok
LINS,15,13,ob
LINS,15,14,ejjb
LINS,15,15,esjbb
LINS,15,16,sstab
LINS,15,17,sbb
LINS,15,18,sbb
LINS,15,19,sbb
LINS,15,20,osbb
LINS,15,21,ornosbb
LINS,15,22,urnosbb
LINS,15,23,ornosbb
LINS,15,24,ornc
LINS,15,25,ebebb
LINS,16,1,jjtejete
LINS,16,2,bpbm
LINS,16,3,jjtejete
LINS,16,4,bpbm
LINS,16,5,kdjsbb
LINS,16,6,kdjsbb
LINS,16,7,kdkdbbbab
LINS,17,1,sjojoj
LINS,17,2,sjojobb
LINS,17,3,boj
LINS,17,4,oboj
LINS,17,5,ujjbbb
LINS,17,6,tp
LINS,17,7,ptp
LINS,17,8,ptpgsb
LINS,17,9,tpeojob
LINS,17,10,sjojoj
LINS,17,11,sjojob
LINS,17,12,boj
LINS,17,13,oboj
LINS,17,14,ujjbbb
LINS,17,15,ujjbbb
LINS,18,1,nn
LINS,18,2,nn
LINS,18,3,nnn
LINS,18,4,nnn
LINS,18,5,nnn
LINS,18,6,nn
LINS,18,7,nn
LINS,18,8,nn
LINS,18,9,nnc
LINS,18,10,jbabgae
LINS,18,11,nn
LINS,18,12,nn
LINS,18,13,nn
LINS,18,14,nnc
LINS,18,15,jbabg
LINS,18,16,gnaabg
LINS,18,17,bn
LINS,18,18,n
LINS,18,19,nnr
LINS,18,20,bg
LINS,18,21,nnr
LINS,18,22,bn
LINS,18,23,ncng
LINS,18,24,ngng
LINS,18,25,ngn
LINS,18,26,gnaabgaabg
LINS,18,27,gn
LINS,19,1,ejkdbb
LINS,19,2,pkdkdbb
LINS,19,3,ekdkdbb
LINS,19,4,jjbbjsbb
LINS,19,5,ejkdbb
LINS,19,6,jokdbb
LINS,19,7,kdkdbb
LINS,19,8,sjbbsjbb
LINS,20,1,kdbb
LINS,20,2,ekdkdbb
LINS,20,3,fdkdbb
LINS,20,4,fdkdb
LINS,20,5,kdbb
LINS,20,6,fdkdb
LINS,20,7,kdbb
LINS,20,8,fdkdb
LINS,20,9,kdbb
LINS,20,10,ekdkdbb
LINS,20,11,fdkdbb
LINS,20,12,fdkdb
LINS,20,13,ekdbb
LINS,20,14,fdkdb
LINS,20,15,fdkdbb
LINS,20,16,fdkdb
LINS,21,1,ntmab
LINS,21,2,ntmab
LINS,21,3,ntmab
LINS,21,4,ntmab
LINS,21,5,osoab
LINS,21,6,osoab
LINS,21,7,oso
LINS,21,8,oso
LINS,21,9,osoab
LINS,22,1,jebjeb
LINS,22,2,jebj
LINS,22,3,jebbbbab
LINS,22,4,jebje
LINS,22,5,jebjeb
LINS,22,6,jebj
LINS,22,7,jebbbab
LINS,22,8,jjebje
LINS,23,1,gsb
LINS,23,2,fssb
LINS,23,3,gsb
LINS,23,4,fssb
LINS,23,5,gsb
LINS,23,6,fssb
LINS,23,7,fssb
LINS,23,8,fsjj
LINS,23,9,jjj
LINS,23,10,fsjj
LINS,23,11,fsssjj
LINS,24,1,j
LINS,24,2,sjjj
LINS,24,3,sjjj
LINS,24,4,sjjj
LINS,24,5,j
LINS,24,6,j
LINS,24,7,sjjj
LINS,24,8,sjjj
LINS,24,9,sjjj
LINS,24,10,easjjj
LINS,24,11,sjjj
LINS,24,12,sjjj
LINS,24,13,sjjj
LINS,24,14,jaab
LINS,24,15,j
LINS,25,1,kdb
LINS,25,2,ejjjkdb
LINS,25,3,ejjjkdb
LINS,25,4,ejjjkdb
LINS,25,5,kdb
LINS,25,6,ejjjkdb
LINS,25,7,ejjjkdb
LINS,25,8,kdbbkdb
LINS,25,9,kdb
LINS,25,10,kdb
LINS,25,11,ejjjkdb
LINS,25,12,ejjjkdb
LINS,25,13,ejjkdb
LINS,25,14,kdb
LINS,25,15,ejjjkdb
LINS,25,16,ejjkdb
LINS,25,17,kdbbkdb
LINS,25,18,kdb
LINS,26,1,bnan
LINS,26,2,nan
LINS,26,3,nann
LINS,26,4,bnan
LINS,26,5,ng
LINS,26,6,gnnnn
LINS,26,7,bebnaj
LINS,26,8,nanan
LINS,26,9,bnan
LINS,26,10,jananan
LINS,26,11,beb
LINS,26,12,ennn
LINS,26,13,gnrn
LINS,26,14,gnrn
LINS,26,15,bebb
LINS,26,16,gnrn
LINS,26,17,gnrn
LINS,26,18,gnrn
LINS,27,1,uh
LINS,27,2,ugq
LINS,27,3,unmc
LINS,27,4,unm
LINS,27,5,crn
LINS,27,6,pj
LINS,27,7,ugqe
LINS,27,8,ugqe
LINS,27,9,ugme
LINS,27,10,bjj
LINS,27,11,ntnc
LINS,27,12,nntc
LINS,27,13,ntmab
LINS,27,14,uh
LINS,27,15,ptmc
LINS,27,16,ptmc
LINS,27,17,ntnc
LINS,27,18,bnnnjb
LINS,27,19,n
LINS,27,20,u
LINS,27,21,ub
LINS,27,22,uvvb
LINS,27,23,u
LINS,27,24,ub
LINS,27,25,uvv
LINS,28,1,ejebj
LINS,28,2,ejebje
LINS,28,3,ejjaj
LINS,28,4,ejebje
LINS,28,5,ejejejj
LINS,28,6,ebjatb
LINS,28,7,jaj
LINS,28,8,jbj
LINS,28,9,jbj
LINS,29,1,osbb
LINS,29,2,osbb
LINS,29,3,osj
LINS,29,4,ejjbb
LINS,29,5,osj
LINS,29,6,ejjj
LINS,29,7,ejjj
LINS,29,8,ejjbb
LINS,29,9,osbb
LINS,29,10,osbb
LINS,29,11,sjbb
LINS,29,12,sjbb
LINS,29,13,osbb
LINS,29,14,osj
LINS,29,15,ejjbb
LINS,29,16,osj
LINS,29,17,ejjj
LINS,29,18,ejjj
LINS,29,19,ejjj
LINS,29,20,ejjj
LINS,29,21,eosjj
LINS,29,22,eojj
LINS,29,23,ejjbb
LINS,29,24,ejbb
LINS,29,25,bbb
LINS,29,26,ejbb
LINS,29,27,bbb
LINS,29,28,ejbb
LINS,29,29,bbb
LINS,29,30,osbb
LINS,30,1,njj
LINS,30,2,njj
LINS,30,3,nrrrrlj
LINS,30,4,njj
LINS,30,5,njj
LINS,30,6,nrrrrlj
LINS,30,7,gvuc
LINS,30,8,grlj
LINS,30,9,gvuc
LINS,30,10,grlj
LINS,30,11,gvuc
LINS,30,12,gv
LINS,30,13,gj
LINS,31,1,jjae
LINS,31,2,ejeje
LINS,31,3,ejje
LINS,31,4,ejje
LINS,31,5,ejjae
LINS,31,6,fdbj
LINS,31,7,fdj
LINS,31,8,fdj
LINS,31,9,jjae
LINS,31,10,ejeje
LINS,31,11,ejje
LINS,31,12,ejjae
LINS,31,13,fdj
LINS,31,14,fdj
LINS,31,15,fdj
LINS,31,16,ejejae
LINS,31,17,ejejae
LINS,31,18,ejejae
LINS,31,19,ejejae
LINS,31,20,fdb
LINS,31,21,bb
LINS,32,1,oj
LINS,32,2,oj
LINS,32,3,ojsb
LINS,32,4,oj
LINS,32,5,oj
LINS,32,6,ojab
LINS,32,7,ej
LINS,32,8,oj
LINS,32,9,obb
LINS,32,10,ebsj
LINS,32,11,ob
LINS,32,12,bbrt
LINS,32,13,sq
LINS,32,14,prt
LINS,32,15,sq
LINS,32,16,prt
LINS,32,17,prt
LINS,32,18,prt
LINS,32,19,stb
LINS,32,20,stb
LINS,32,21,prt
LINS,32,22,srt
LINS,32,23,ub
LINS,32,24,bq
LINS,32,25,bqb
LINS,32,26,ebaer
LINS,33,1,fssssss
LINS,33,2,fssssss
LINS,33,3,fssssss
LINS,33,4,fsssss
LINS,33,5,gaauu
LINS,33,6,uug
LINS,33,7,gaaosssb
LINS,33,8,gaauug
LINS,33,9,uu
LINS,33,10,epr
LINS,33,11,uu
LINS,33,12,epr
LINS,33,13,epr
LINS,34,1,ptb
LINS,34,2,gttj
LINS,34,3,ptb
LINS,34,4,gttj
LINS,34,5,prb
LINS,34,6,nnt
LINS,34,7,nnre
LINS,34,8,nrm
LINS,34,9,nrj
LINS,34,10,ntnc
LINS,34,11,nrj
LINS,34,12,ntnc
LINS,34,13,urj
LINS,34,14,jntc
LINS,34,15,nrj
LINS,34,16,jntc
LINS,34,17,nrb
LINS,34,18,nrj
LINS,34,19,nrjj
LINS,34,20,nlbb
LINS,35,1,baaaaoss
LINS,35,2,ee
LINS,35,3,baaaaoss
LINS,35,4,ebab
LINS,35,5,baaaaoss
LINS,35,6,eb
LINS,35,7,ebaaaaoss
LINS,35,8,eb
LINS,35,9,eb
LINS,35,10,eb
LINS,35,11,ebaaaaossi
LINS,35,12,ossi
LINS,35,13,ossi
LINS,35,14,ekdb
LINS,35,15,ossfdb
LINS,35,16,ossfdb
LINS,35,17,ossfdb
LINS,35,18,ekdb
LINS,35,19,ekdb
LINS,35,20,ossfd
LINS,35,21,ossfdb
LINS,35,22,ossabb
LINS,35,23,ebababaaeb
LINS,36,1,ebokdb
LINS,36,2,okdbb
LINS,36,3,jkdb
LINS,36,4,obj
LINS,36,5,bbaaab
LINS,36,6,ebokdb
LINS,36,7,okdbb
LINS,36,8,okdb
LINS,36,9,bbjab
LINS,36,10,bbaaabebokdb
LINS,36,11,okdbab
LINS,36,12,jkdbab
LINS,36,13,esebab
LINS,36,14,ebokdb
LINS,36,15,ejjbab
LINS,36,16,ojobab
LINS,36,17,ejobab
LINS,36,18,ejobab
LINS,37,1,jebje
LINS,37,2,ebbkdb
LINS,37,3,jebje
LINS,37,4,ebbkdb
LINS,37,5,jebje
LINS,37,6,ebbkd
LINS,37,7,jebje
LINS,37,8,ebbkdb
LINS,37,9,jebje
LINS,37,10,ebje
LINS,37,11,ebje
LINS,37,12,ebje
LINS,37,13,ebje
LINS,37,14,ebbkd
LINS,37,15,jebje
LINS,37,16,ebje
LINS,37,17,ebje
LINS,37,18,ebje
LINS,37,19,ebje
LINS,37,20,ebbkdb
LINS,38,1,pl
LINS,38,2,vl
LINS,38,3,vl
LINS,38,4,vb
LINS,38,5,ul
LINS,38,6,vl
LINS,38,7,ul
LINS,38,8,vb
LINS,38,9,pl
LINS,38,10,vl
LINS,38,11,vl
LINS,38,12,ot
LINS,39,1,jjb
LINS,39,2,ejjj
LINS,39,3,jjjjjjj
LINS,39,4,jjb
LINS,39,5,jjbabaaab
LINS,39,6,jjb
LINS,39,7,ejjj
LINS,39,8,jjjjjjj
LINS,39,9,jjjjjjbaabab
LINS,39,10,jjb
LINS,39,11,ejjj
LINS,39,12,jjjjjjj
LINS,39,13,jjb
LINS,39,14,jjbabaaab
LINS,39,15,jjbabaaab
LINS,39,16,jjb
LINS,39,17,ejjj
LINS,39,18,jjjj
LINS,39,19,jjjj
LINS,39,20,ejjjjbjjbabab
LINS,40,1,kdkdbb
LINS,40,2,kdkdbb
LINS,40,3,kdkdk
LINS,40,4,dbobb
LINS,40,5,ekdkdbb
LINS,40,6,ebdkdbb
LINS,40,7,ekdkdk
LINS,40,8,dbobb
LINS,40,9,kdkdbb
LINS,40,10,ebdkdbb
LINS,40,11,okdk
LINS,40,12,dkdk
LINS,40,13,dkdkdbab
LINS,40,14,kdkdbb
LINS,40,15,kdkdbb
LINS,40,16,bobsk
LINS,40,17,dbobb
LINS,41,1,kdkdkdkdbb
LINS,41,2,kdkdkdkdb
LINS,41,3,kdkdkdkdbb
LINS,41,4,kdkdkdkdb
LINS,41,5,kdbobb
LINS,41,6,kdkdbb
LINS,41,7,kdkdkdkdbb
LINS,41,8,kdkdkdkdb
LINS,42,1,bp
LINS,42,2,osjae
LINS,42,3,ejjjb
LINS,42,4,ejjjjbeaj
LINS,42,5,jjbj
LINS,42,6,oje
LINS,42,7,jjbj
LINS,42,8,oje
LINS,42,9,jjbj
LINS,42,10,ejjjbe
LINS,42,11,ebj
LINS,42,12,ebj
LINS,42,13,bp
LINS,42,14,osjae
LINS,42,15,ejjjb
LINS,42,16,ejjjjbe
LINS,42,17,ejojobp
LINS,43,1,etnc
LINS,43,2,tnc
LINS,43,3,tn
LINS,43,4,jumc
LINS,43,5,gste
LINS,43,6,gote
LINS,43,7,gote
LINS,43,8,gote
LINS,43,9,ote
